date_key,team_id,away_team_id,attendance,games_that_date,day_night,day_of_week,day_of_week_num,month_name,month_num,week_of_season,is_weekend,is_holiday,holiday,homestand_id,homestand_game_index,homestand_length,days_since_last_home_date,home_win_pct,away_win_pct,weather_group,weather_condition,temp_f,wind_mph,is_wet,has_giveaway,giveaway_count,giveaway_item,homestand_has_giveaway,games_from_giveaway,analysis_eligible,predicted_attendance,residual,vs_expected,vs_expected_pct,giveaway_label,temp_band,temp_band_num,control_status,control_status_order,offset_label
20260424,1410,234,8345.0,1,night,Friday,4,April,4,5,1,0,,1410-3,4,5,1.0,0.56,0.36,Cloudy,Partly Cloudy,73.0,2,0,0,0,,1,2.0,1,9129.0,-0.0898,-784.0,-8.59,No giveaway,65-75F,2,Adjacent to a giveaway,1,+2 games
20260426,1410,234,8812.0,2,day,Sunday,6,April,4,5,1,0,,1410-3,5,5,2.0,0.593,0.333,Cloudy,Partly Cloudy,53.0,11,0,0,0,,1,3.0,1,5987.0,0.3865,2825.0,47.18,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
20260505,1410,422,10000.0,1,day,Tuesday,1,May,5,6,0,0,,1410-4,1,6,9.0,0.529,0.441,Clear,Sunny,73.0,7,0,0,0,,1,-2.0,1,8902.0,0.1163,1098.0,12.34,No giveaway,65-75F,2,Adjacent to a giveaway,1,-2 games
20260506,1410,422,5432.0,1,night,Wednesday,2,May,5,6,0,0,,1410-4,2,6,1.0,0.514,0.457,Cloudy,Cloudy,65.0,6,0,0,0,,1,-1.0,1,7487.0,-0.3209,-2055.0,-27.45,No giveaway,55-65F,1,Adjacent to a giveaway,1,-1 games
20260507,1410,422,5901.0,1,night,Thursday,3,May,5,6,0,0,,1410-4,3,6,1.0,0.5,0.472,Clear,Clear,63.0,4,0,1,1,Scrub Jersey presented by St. Luke's University Health Network,1,0.0,1,8016.0,-0.3063,-2115.0,-26.39,Giveaway,55-65F,1,Giveaway,0,Giveaway
20260508,1410,422,7838.0,1,night,Friday,4,May,5,7,1,0,,1410-4,4,6,1.0,0.514,0.459,Cloudy,Overcast,61.0,2,0,0,0,,1,1.0,1,11015.0,-0.3403,-3177.0,-28.84,No giveaway,55-65F,1,Adjacent to a giveaway,1,+1 games
20260509,1410,422,8525.0,1,night,Saturday,5,May,5,7,1,0,,1410-4,5,6,1.0,0.5,0.474,Cloudy,Partly Cloudy,60.0,4,0,0,0,,1,-1.0,1,10268.0,-0.186,-1743.0,-16.97,No giveaway,55-65F,1,Adjacent to a giveaway,1,-1 games
20260510,1410,422,8725.0,1,day,Sunday,6,May,5,7,1,1,Mother's Day,1410-4,6,6,1.0,0.487,0.487,Cloudy,Partly Cloudy,69.0,11,0,1,1,"Wine Tumbler, first 1500 women 18 and over",1,0.0,1,9914.0,-0.1278,-1189.0,-11.99,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260519,1410,531,6659.0,1,night,Tuesday,1,May,5,8,0,0,,1410-5,1,6,9.0,0.435,0.545,Clear,Clear,88.0,8,0,1,1,Umbrella presented by The Morning Call,1,0.0,1,7205.0,-0.0788,-546.0,-7.57,Giveaway,85F+,4,Giveaway,0,Giveaway
20260520,1410,531,10000.0,1,day,Wednesday,2,May,5,8,0,0,,1410-5,2,6,1.0,0.447,0.533,Clear,Sunny,84.0,11,0,0,0,,1,1.0,1,8332.0,0.1825,1668.0,20.02,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260521,1410,531,7353.0,1,night,Thursday,3,May,5,8,0,0,,1410-5,3,6,1.0,0.438,0.543,Cloudy,Cloudy,59.0,2,0,0,0,,1,2.0,1,7588.0,-0.0314,-235.0,-3.09,No giveaway,55-65F,1,Adjacent to a giveaway,1,+2 games
20260522,1410,531,8688.0,1,night,Friday,4,May,5,9,1,0,,1410-5,4,6,1.0,0.449,0.532,Cloudy,Cloudy,63.0,10,0,0,0,,1,-2.0,1,11083.0,-0.2435,-2395.0,-21.61,No giveaway,55-65F,1,Adjacent to a giveaway,1,-2 games
20260523,1410,531,6998.0,1,night,Saturday,5,May,5,9,1,0,,1410-5,5,6,1.0,0.46,0.521,Precipitation,Rain,49.0,15,1,0,0,,1,-1.0,1,7930.0,-0.125,-932.0,-11.75,No giveaway,Under 55F,0,Adjacent to a giveaway,1,-1 games
20260524,1410,531,8088.0,1,night,Sunday,6,May,5,9,1,0,,1410-5,6,6,1.0,0.451,0.531,Cloudy,Cloudy,58.0,11,0,1,1,Memorial Day Cap presented by Nacci Printing,1,0.0,1,7329.0,0.0986,759.0,10.36,Giveaway,55-65F,1,Giveaway,0,Giveaway
20260602,1410,534,6142.0,1,night,Tuesday,1,June,6,10,0,0,,1410-6,1,6,9.0,0.466,0.614,Clear,Clear,74.0,10,0,0,0,,1,-1.0,1,8088.0,-0.2753,-1946.0,-24.06,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260603,1410,534,6409.0,1,night,Wednesday,2,June,6,10,0,0,,1410-6,2,6,1.0,0.458,0.621,Clear,Clear,82.0,3,0,1,1,Aidan Miller Bobblehead presented by St. Luke's,1,0.0,1,7789.0,-0.195,-1380.0,-17.71,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260604,1410,534,7345.0,1,night,Thursday,3,June,6,10,0,0,,1410-6,3,6,1.0,0.45,0.627,Clear,Clear,84.0,8,0,1,1,Ice Cream Cap presented by Lehigh Valley Health Network,1,0.0,1,8378.0,-0.1315,-1033.0,-12.33,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260605,1410,534,9059.0,1,night,Friday,4,June,6,11,1,0,,1410-6,4,6,1.0,0.459,0.617,Clear,Clear,86.0,8,0,0,0,,1,1.0,1,11545.0,-0.2425,-2486.0,-21.53,No giveaway,85F+,4,Adjacent to a giveaway,1,+1 games
20260606,1410,534,9875.0,1,night,Saturday,5,June,6,11,1,0,,1410-6,5,6,1.0,0.468,0.607,Cloudy,Partly Cloudy,67.0,4,0,1,1,"Rally Towel presented by Shammy Shine, first 5000 fans",1,0.0,1,11266.0,-0.1318,-1391.0,-12.35,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260607,1410,534,9812.0,1,day,Sunday,6,June,6,11,1,0,,1410-6,6,6,1.0,0.46,0.613,Clear,Sunny,82.0,7,0,0,0,,1,1.0,1,9388.0,0.0442,424.0,4.51,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260616,1410,533,7786.0,1,night,Tuesday,1,June,6,12,0,0,,1410-7,1,12,9.0,0.457,0.515,Clear,Clear,73.0,2,0,0,0,,1,-1.0,1,8351.0,-0.07,-565.0,-6.76,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260617,1410,533,7192.0,1,night,Wednesday,2,June,6,12,0,0,,1410-7,2,12,1.0,0.451,0.522,Cloudy,Partly Cloudy,78.0,2,0,1,1,Soccer Youth Cap presented by Berks Packings,1,0.0,1,8185.0,-0.1293,-993.0,-12.13,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260618,1410,533,6755.0,1,night,Thursday,3,June,6,12,0,0,,1410-7,3,12,1.0,0.458,0.515,Cloudy,Partly Cloudy,84.0,18,0,1,1,Duffle Bag presented by Air Products,1,0.0,1,8671.0,-0.2497,-1916.0,-22.1,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260619,1410,533,10000.0,1,night,Friday,4,June,6,13,1,0,,1410-7,4,12,1.0,0.466,0.507,Cloudy,Partly Cloudy,7.0,11,0,0,0,,1,1.0,1,2142.0,1.5407,7858.0,366.79,No giveaway,Under 55F,0,Adjacent to a giveaway,1,+1 games
20260620,1410,533,10000.0,1,night,Saturday,5,June,6,13,1,0,,1410-7,5,12,1.0,0.473,0.5,Clear,Clear,76.0,6,0,0,0,,1,-1.0,1,11885.0,-0.1727,-1885.0,-15.86,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260621,1410,533,10000.0,1,day,Sunday,6,June,6,13,1,1,Father's Day,1410-7,6,12,1.0,0.467,0.507,Clear,Sunny,79.0,12,0,1,1,"Necktie presented by Capital Blue Cross, first 1500 men",1,0.0,1,10640.0,-0.062,-640.0,-6.01,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260623,1410,552,6165.0,1,night,Tuesday,1,June,6,13,0,0,,1410-7,7,12,2.0,0.461,0.513,Clear,Clear,74.0,7,0,1,1,Clack Fans presented by The Novus Foundation,1,0.0,1,9009.0,-0.3793,-2844.0,-31.57,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260624,1410,552,5959.0,1,night,Wednesday,2,June,6,13,0,0,,1410-7,8,12,1.0,0.455,0.519,Clear,Clear,81.0,2,0,0,0,,1,1.0,1,7768.0,-0.2652,-1809.0,-23.29,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260625,1410,552,6535.0,1,night,Thursday,3,June,6,13,0,0,,1410-7,9,12,1.0,0.462,0.513,Cloudy,Cloudy,80.0,9,0,1,1,Margaritaville Cap presented by Coca-Cola,1,0.0,1,8525.0,-0.2658,-1990.0,-23.34,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260626,1410,552,9305.0,1,night,Friday,4,June,6,14,1,0,,1410-7,10,12,1.0,0.456,0.519,Cloudy,Partly Cloudy,80.0,9,0,1,1,Corn Cob Holder presented by Newhard Farms Cornshed,1,0.0,1,11907.0,-0.2465,-2602.0,-21.85,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260627,1410,552,9300.0,1,night,Saturday,5,June,6,14,1,0,,1410-7,11,12,1.0,0.462,0.512,Cloudy,Overcast,69.0,2,0,1,1,T-Shirt presented by Teamsters Local 773,1,0.0,1,11266.0,-0.1917,-1966.0,-17.45,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260628,1410,552,8929.0,1,day,Sunday,6,June,6,14,1,0,,1410-7,12,12,1.0,0.457,0.519,Clear,Sunny,79.0,2,0,1,1,TBA presented by Hatfield,1,0.0,1,9426.0,-0.0541,-497.0,-5.27,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260707,1410,445,8121.0,1,day,Tuesday,1,July,7,15,0,0,,1410-8,1,6,9.0,0.477,0.552,Cloudy,Cloudy,69.0,7,0,0,0,,1,-2.0,1,9114.0,-0.1154,-993.0,-10.9,No giveaway,65-75F,2,Adjacent to a giveaway,1,-2 games
20260708,1410,445,6305.0,1,night,Wednesday,2,July,7,15,0,0,,1410-8,2,6,1.0,0.472,0.557,Clear,Clear,84.0,4,0,0,0,,1,-1.0,1,7755.0,-0.207,-1450.0,-18.7,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260709,1410,445,7660.0,1,night,Thursday,3,July,7,15,0,0,,1410-8,3,6,1.0,0.478,0.551,Cloudy,Cloudy,79.0,4,0,1,1,Rubber Duck presented by Lehigh Valley Reilly Children's Hospital,1,0.0,1,8707.0,-0.1281,-1047.0,-12.02,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260710,1410,445,8959.0,1,night,Friday,4,July,7,16,1,0,,1410-8,4,6,1.0,0.473,0.556,Cloudy,Overcast,79.0,2,0,0,0,,1,1.0,1,12164.0,-0.3059,-3205.0,-26.35,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260711,1410,445,10000.0,1,night,Saturday,5,July,7,16,1,0,,1410-8,5,6,1.0,0.478,0.549,Cloudy,Partly Cloudy,80.0,7,0,1,1,Pickleball Paddle presented by St. Luke's,1,0.0,1,11458.0,-0.1361,-1458.0,-12.72,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260712,1410,445,7488.0,1,day,Sunday,6,July,7,16,1,0,,1410-8,6,6,1.0,0.484,0.543,Clear,Sunny,83.0,2,0,0,0,,1,1.0,1,9418.0,-0.2293,-1930.0,-20.49,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260729,1410,422,6560.0,1,night,Wednesday,2,July,7,18,0,0,,1410-9,1,5,17.0,0.466,0.485,Cloudy,Partly Cloudy,75.0,4,0,1,1,Festers Cap presented by Service Electric Network,1,0.0,1,6681.0,-0.0183,-121.0,-1.82,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260730,1410,422,7171.0,2,night,Thursday,3,July,7,18,0,0,,1410-9,2,5,1.0,0.467,0.486,Cloudy,Partly Cloudy,76.0,2,0,0,0,,1,1.0,1,9028.0,-0.2303,-1857.0,-20.57,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260731,1410,422,10000.0,1,night,Friday,4,July,7,19,1,0,,1410-9,3,5,1.0,0.472,0.481,Clear,Clear,83.0,2,0,0,0,,1,2.0,1,12287.0,-0.206,-2287.0,-18.62,No giveaway,75-85F,3,Adjacent to a giveaway,1,+2 games
20260801,1410,422,10000.0,1,night,Saturday,5,August,8,19,1,0,,1410-9,4,5,1.0,0.477,0.477,Cloudy,Partly Cloudy,84.0,9,0,0,0,,1,3.0,1,11284.0,-0.1208,-1284.0,-11.38,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260802,1410,422,7605.0,1,day,Sunday,6,August,8,19,1,0,,1410-9,5,5,1.0,0.472,0.481,Cloudy,Cloudy,82.0,11,0,0,0,,1,4.0,1,9538.0,-0.2265,-1933.0,-20.27,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260811,1410,531,8497.0,1,night,Tuesday,1,August,8,20,0,0,,1410-10,1,6,9.0,0.47,0.545,Cloudy,Partly Cloudy,82.0,5,0,1,1,Collapsible Dog Bowl presented by Abby Road Veterinary Hospital,1,0.0,1,7836.0,0.081,661.0,8.44,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260812,1410,531,7404.0,1,night,Wednesday,2,August,8,20,0,0,,1410-10,2,6,1.0,0.474,0.54,Cloudy,Cloudy,83.0,8,0,0,0,,1,1.0,1,7680.0,-0.0367,-276.0,-3.6,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260813,1410,531,7959.0,1,night,Thursday,3,August,8,20,0,0,,1410-10,3,6,1.0,0.47,0.544,Cloudy,Cloudy,79.0,2,0,1,1,Chris P. Bacon Bobblehead presented by Provident Bank,1,0.0,1,8547.0,-0.0713,-588.0,-6.88,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260814,1410,531,10000.0,1,night,Friday,4,August,8,21,1,0,,1410-10,4,6,1.0,0.475,0.539,Cloudy,Partly Cloudy,85.0,2,0,0,0,,1,1.0,1,11545.0,-0.1437,-1545.0,-13.38,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260815,1410,531,10000.0,1,night,Saturday,5,August,8,21,1,0,,1410-10,5,6,1.0,0.479,0.534,Clear,Clear,83.0,8,0,1,1,TBA presented by Lehigh Valley Health Network,1,0.0,1,11078.0,-0.1024,-1078.0,-9.73,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260825,1410,552,6912.0,1,night,Tuesday,1,August,8,22,0,0,,1410-11,1,5,10.0,0.488,0.508,Cloudy,Partly Cloudy,75.0,4,0,1,1,Patriotic Hambone Poster,1,0.0,1,7950.0,-0.14,-1038.0,-13.06,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260826,1410,552,6048.0,1,night,Wednesday,2,August,8,22,0,0,,1410-11,2,5,1.0,0.484,0.512,Cloudy,Partly Cloudy,80.0,5,0,0,0,,1,1.0,1,7866.0,-0.2628,-1818.0,-23.11,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260828,1410,552,10000.0,1,night,Friday,4,August,8,23,1,0,,1410-11,3,5,2.0,0.488,0.508,Clear,Clear,80.0,3,0,1,1,Clear Tote Bag presented by AARP Lehigh Valley,1,0.0,1,11891.0,-0.1732,-1891.0,-15.9,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260829,1410,552,10000.0,2,night,Saturday,5,August,8,23,1,0,,1410-11,4,5,1.0,0.481,0.515,Clear,Clear,76.0,4,0,0,0,,1,1.0,1,11533.0,-0.1426,-1533.0,-13.29,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260830,1410,552,9377.0,1,day,Sunday,6,August,8,23,1,0,,1410-11,5,5,1.0,0.477,0.519,Cloudy,Cloudy,74.0,4,0,0,0,,1,2.0,1,9630.0,-0.0266,-253.0,-2.63,No giveaway,65-75F,2,Adjacent to a giveaway,1,+2 games
